id,Tisch F4 Collection Name ,Notes
tufts:14825,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14826,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14827,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14828,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14829,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14830,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14831,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14832,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14833,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14834,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14835,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14836,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14837,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14838,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14839,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14840,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14841,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14842,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14843,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14844,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14845,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14846,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14848,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14849,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14851,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14852,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14853,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14861,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14866,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14871,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14873,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14875,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14876,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14877,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14878,Trove,ArtBatchTransform: 2015-10-21T12:39:28.349-04:00
tufts:14879,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:14880,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14881,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14882,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14883,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14884,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14885,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14886,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14887,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14888,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14889,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14890,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14891,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14892,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14893,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14894,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14895,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14896,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14897,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14898,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14899,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14900,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14901,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14902,Trove,ArtBatchTransform: 2015-10-27T08:32:29.984-04:00
tufts:14903,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14904,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14905,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14906,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14907,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14908,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14909,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14910,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14911,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14912,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14913,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14914,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14915,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14916,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14917,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14918,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14919,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14920,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14921,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14922,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14923,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14924,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14925,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14926,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14927,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14928,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14929,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14930,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14931,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14932,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14933,Trove,ArtBatchTransform: 2015-10-29T09:48:04.642-04:00
tufts:14934,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14935,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14936,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14937,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14938,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14939,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14940,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14941,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14942,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14943,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14944,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14945,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14946,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14947,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14948,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14949,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14950,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14951,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14952,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14953,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14954,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14955,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14956,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14957,Trove,ArtBatchTransform: 2015-11-05T10:22:23.585-05:00
tufts:14958,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14959,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14960,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14961,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14962,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14963,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14964,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14965,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14966,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14967,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14968,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14969,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14970,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14971,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14972,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14973,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14974,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14975,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14976,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14977,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14978,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14979,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14980,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14981,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14982,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14983,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14984,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14985,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14986,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14987,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14988,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14989,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14990,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14991,Trove,ArtBatchTransform: 2015-11-09T14:47:34.726-05:00
tufts:14992,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:14993,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:14994,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:14995,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:14996,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:14997,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:14998,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:14999,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15000,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15001,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15002,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15003,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15004,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15005,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15006,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15007,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15008,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15009,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15010,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15011,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15012,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15013,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15014,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15015,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15016,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15017,Trove,ArtBatchTransform: 2015-11-10T08:59:15.122-05:00
tufts:15018,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15019,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15020,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15021,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15022,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15023,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15024,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15025,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15026,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15027,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15028,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15029,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15030,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15031,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15032,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15033,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15034,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15035,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15036,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15037,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15038,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15039,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15040,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15041,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15042,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15043,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15044,Trove,ArtBatchTransform: 2015-11-10T09:24:22.738-05:00
tufts:15045,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15046,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15047,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15048,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15049,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15050,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15051,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15052,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15053,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15054,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15055,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15056,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15057,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15058,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15059,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15060,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15061,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15062,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15063,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15064,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15065,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15066,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15067,Trove,ArtBatchTransform: 2015-11-10T10:47:02.293-05:00
tufts:15089,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15090,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15091,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15092,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15093,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15094,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15095,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15096,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15097,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15098,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15099,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15100,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15101,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15102,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15103,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15104,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15105,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15106,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15107,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15108,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15109,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15110,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15111,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15112,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15113,Trove,ArtBatchTransform: 2015-10-26T08:19:03.345-04:00
tufts:15282,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15283,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15284,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15285,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15286,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15287,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15288,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15289,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15290,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15291,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15292,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15293,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15294,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15295,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15296,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15297,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15298,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15299,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15300,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15301,Trove,ArtBatchTransform: 2015-11-17T13:11:55.905-05:00
tufts:15302,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15303,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15304,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15305,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15306,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15307,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15308,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15309,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15310,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15311,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15312,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15313,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15314,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15315,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15316,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15317,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15318,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15319,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15320,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15321,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15322,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15323,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15324,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15325,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15326,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15327,Trove,ArtBatchTransform: 2015-11-20T07:57:24.113-05:00
tufts:15328,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15329,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15330,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15331,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15332,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15333,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15334,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15335,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15336,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15337,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15338,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15339,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15340,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15341,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15342,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15343,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15344,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15345,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15346,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15347,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15348,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15349,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15350,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15351,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15352,Trove,ArtBatchTransform: 2015-11-20T12:47:18.061-05:00
tufts:15354,Trove,ArtBatchTransform: 2015-11-24T08:15:31.856-05:00
tufts:15355,Trove,ArtBatchTransform: 2015-11-24T08:15:31.856-05:00
tufts:15356,Trove,ArtBatchTransform: 2015-11-24T08:15:31.856-05:00
tufts:15357,Trove,ArtBatchTransform: 2015-11-24T08:15:31.856-05:00
tufts:15358,Trove,ArtBatchTransform: 2015-11-24T08:15:31.856-05:00
tufts:15359,Trove,ArtBatchTransform: 2015-11-24T08:15:31.856-05:00
tufts:15360,Trove,ArtBatchTransform: 2015-11-24T08:15:31.856-05:00
tufts:15361,Trove,ArtBatchTransform: 2015-11-24T08:15:31.856-05:00
tufts:15362,Trove,ArtBatchTransform: 2015-11-24T08:15:31.856-05:00
tufts:15363,Trove,ArtBatchTransform: 2015-11-24T08:15:31.856-05:00
tufts:15364,Trove,ArtBatchTransform: 2015-11-24T08:15:31.856-05:00
tufts:15365,Trove,ArtBatchTransform: 2015-11-24T08:15:31.856-05:00
